Q0 = 1.000 GeV	 Q = 1.732 GeV
x	 x*(uv-dv)	 x*(u+-d+)	 xu+	 xd+	 xu	 xd	 xubar	 xdbar
2.639E-01	3.894E-01	4.413E-01	3.204E-01	-1.209E-01	3.102E-01	-1.051E-01	1.020E-02	-1.577E-02
2.659E-01	3.895E-01	4.408E-01	3.205E-01	-1.202E-01	3.104E-01	-1.047E-01	1.011E-02	-1.555E-02
2.679E-01	3.895E-01	4.402E-01	3.206E-01	-1.196E-01	3.106E-01	-1.042E-01	1.002E-02	-1.534E-02
2.699E-01	3.895E-01	4.396E-01	3.207E-01	-1.189E-01	3.107E-01	-1.038E-01	9.923E-03	-1.512E-02
2.719E-01	3.894E-01	4.389E-01	3.207E-01	-1.182E-01	3.108E-01	-1.033E-01	9.831E-03	-1.491E-02
2.739E-01	3.893E-01	4.382E-01	3.207E-01	-1.175E-01	3.109E-01	-1.028E-01	9.738E-03	-1.470E-02
2.759E-01	3.892E-01	4.374E-01	3.206E-01	-1.168E-01	3.110E-01	-1.024E-01	9.644E-03	-1.449E-02
2.778E-01	3.890E-01	4.367E-01	3.205E-01	-1.161E-01	3.110E-01	-1.019E-01	9.550E-03	-1.428E-02
2.798E-01	3.888E-01	4.358E-01	3.204E-01	-1.154E-01	3.110E-01	-1.013E-01	9.456E-03	-1.406E-02
2.818E-01	3.885E-01	4.350E-01	3.203E-01	-1.147E-01	3.109E-01	-1.008E-01	9.361E-03	-1.386E-02
2.838E-01	3.883E-01	4.341E-01	3.201E-01	-1.140E-01	3.109E-01	-1.003E-01	9.266E-03	-1.365E-02
2.858E-01	3.879E-01	4.331E-01	3.199E-01	-1.132E-01	3.108E-01	-9.977E-02	9.171E-03	-1.344E-02
2.878E-01	3.876E-01	4.322E-01	3.197E-01	-1.125E-01	3.106E-01	-9.923E-02	9.076E-03	-1.323E-02
2.897E-01	3.872E-01	4.312E-01	3.195E-01	-1.117E-01	3.105E-01	-9.868E-02	8.980E-03	-1.303E-02
2.917E-01	3.867E-01	4.301E-01	3.192E-01	-1.109E-01	3.103E-01	-9.812E-02	8.884E-03	-1.282E-02
2.937E-01	3.862E-01	4.290E-01	3.189E-01	-1.102E-01	3.101E-01	-9.755E-02	8.788E-03	-1.262E-02
2.957E-01	3.857E-01	4.279E-01	3.185E-01	-1.094E-01	3.098E-01	-9.698E-02	8.691E-03	-1.242E-02
2.977E-01	3.852E-01	4.268E-01	3.182E-01	-1.086E-01	3.096E-01	-9.639E-02	8.595E-03	-1.222E-02
2.997E-01	3.846E-01	4.256E-01	3.178E-01	-1.078E-01	3.093E-01	-9.580E-02	8.499E-03	-1.202E-02
3.016E-01	3.839E-01	4.244E-01	3.174E-01	-1.070E-01	3.090E-01	-9.521E-02	8.402E-03	-1.182E-02
3.036E-01	3.833E-01	4.232E-01	3.169E-01	-1.062E-01	3.086E-01	-9.460E-02	8.306E-03	-1.163E-02
3.056E-01	3.826E-01	4.219E-01	3.164E-01	-1.054E-01	3.082E-01	-9.400E-02	8.209E-03	-1.143E-02
3.076E-01	3.819E-01	4.206E-01	3.159E-01	-1.046E-01	3.078E-01	-9.338E-02	8.113E-03	-1.124E-02
3.096E-01	3.811E-01	4.192E-01	3.154E-01	-1.038E-01	3.074E-01	-9.276E-02	8.016E-03	-1.105E-02
3.116E-01	3.803E-01	4.179E-01	3.149E-01	-1.030E-01	3.070E-01	-9.213E-02	7.920E-03	-1.086E-02
3.135E-01	3.795E-01	4.165E-01	3.143E-01	-1.022E-01	3.065E-01	-9.149E-02	7.824E-03	-1.067E-02
3.155E-01	3.786E-01	4.150E-01	3.137E-01	-1.013E-01	3.060E-01	-9.086E-02	7.728E-03	-1.048E-02
3.175E-01	3.777E-01	4.136E-01	3.131E-01	-1.005E-01	3.054E-01	-9.021E-02	7.632E-03	-1.030E-02
3.195E-01	3.768E-01	4.121E-01	3.124E-01	-9.967E-02	3.049E-01	-8.956E-02	7.536E-03	-1.011E-02
3.215E-01	3.758E-01	4.106E-01	3.117E-01	-9.884E-02	3.043E-01	-8.891E-02	7.441E-03	-9.930E-03
3.235E-01	3.748E-01	4.090E-01	3.110E-01	-9.800E-02	3.037E-01	-8.825E-02	7.346E-03	-9.750E-03
3.255E-01	3.738E-01	4.075E-01	3.103E-01	-9.716E-02	3.031E-01	-8.758E-02	7.251E-03	-9.572E-03
3.274E-01	3.728E-01	4.059E-01	3.096E-01	-9.631E-02	3.024E-01	-8.692E-02	7.156E-03	-9.396E-03
3.294E-01	3.717E-01	4.043E-01	3.088E-01	-9.546E-02	3.017E-01	-8.624E-02	7.062E-03	-9.222E-03
3.314E-01	3.706E-01	4.026E-01	3.080E-01	-9.462E-02	3.010E-01	-8.557E-02	6.968E-03	-9.049E-03
3.334E-01	3.695E-01	4.010E-01	3.072E-01	-9.377E-02	3.003E-01	-8.489E-02	6.874E-03	-8.878E-03
3.354E-01	3.683E-01	3.993E-01	3.064E-01	-9.291E-02	2.996E-01	-8.420E-02	6.781E-03	-8.710E-03
3.374E-01	3.671E-01	3.976E-01	3.055E-01	-9.206E-02	2.988E-01	-8.352E-02	6.688E-03	-8.543E-03
3.393E-01	3.659E-01	3.958E-01	3.046E-01	-9.121E-02	2.980E-01	-8.283E-02	6.596E-03	-8.378E-03
3.413E-01	3.646E-01	3.941E-01	3.037E-01	-9.035E-02	2.972E-01	-8.214E-02	6.504E-03	-8.215E-03
3.433E-01	3.633E-01	3.923E-01	3.028E-01	-8.949E-02	2.964E-01	-8.144E-02	6.412E-03	-8.054E-03
3.453E-01	3.620E-01	3.905E-01	3.018E-01	-8.864E-02	2.955E-01	-8.074E-02	6.321E-03	-7.894E-03
3.473E-01	3.607E-01	3.887E-01	3.009E-01	-8.778E-02	2.946E-01	-8.004E-02	6.231E-03	-7.737E-03
3.493E-01	3.594E-01	3.868E-01	2.999E-01	-8.692E-02	2.937E-01	-7.934E-02	6.141E-03	-7.582E-03
3.512E-01	3.580E-01	3.849E-01	2.989E-01	-8.607E-02	2.928E-01	-7.864E-02	6.051E-03	-7.429E-03
3.532E-01	3.566E-01	3.831E-01	2.979E-01	-8.521E-02	2.919E-01	-7.793E-02	5.962E-03	-7.278E-03
3.552E-01	3.552E-01	3.812E-01	2.968E-01	-8.435E-02	2.909E-01	-7.722E-02	5.874E-03	-7.129E-03
3.572E-01	3.537E-01	3.792E-01	2.957E-01	-8.349E-02	2.900E-01	-7.651E-02	5.786E-03	-6.981E-03
3.592E-01	3.522E-01	3.773E-01	2.947E-01	-8.264E-02	2.890E-01	-7.580E-02	5.699E-03	-6.836E-03
3.612E-01	3.507E-01	3.753E-01	2.936E-01	-8.178E-02	2.879E-01	-7.509E-02	5.612E-03	-6.693E-03
3.631E-01	3.492E-01	3.734E-01	2.924E-01	-8.093E-02	2.869E-01	-7.438E-02	5.526E-03	-6.552E-03
3.651E-01	3.477E-01	3.714E-01	2.913E-01	-8.008E-02	2.859E-01	-7.367E-02	5.440E-03	-6.412E-03
3.671E-01	3.461E-01	3.694E-01	2.901E-01	-7.923E-02	2.848E-01	-7.295E-02	5.356E-03	-6.275E-03
3.691E-01	3.445E-01	3.673E-01	2.890E-01	-7.838E-02	2.837E-01	-7.224E-02	5.271E-03	-6.140E-03
3.711E-01	3.429E-01	3.653E-01	2.878E-01	-7.753E-02	2.826E-01	-7.152E-02	5.188E-03	-6.007E-03
3.731E-01	3.413E-01	3.632E-01	2.866E-01	-7.668E-02	2.815E-01	-7.081E-02	5.105E-03	-5.875E-03
3.751E-01	3.396E-01	3.612E-01	2.853E-01	-7.584E-02	2.803E-01	-7.009E-02	5.023E-03	-5.746E-03
3.770E-01	3.380E-01	3.591E-01	2.841E-01	-7.499E-02	2.792E-01	-6.938E-02	4.941E-03	-5.619E-03
3.790E-01	3.363E-01	3.570E-01	2.828E-01	-7.415E-02	2.780E-01	-6.866E-02	4.861E-03	-5.494E-03
3.810E-01	3.346E-01	3.549E-01	2.816E-01	-7.332E-02	2.768E-01	-6.795E-02	4.781E-03	-5.370E-03
3.830E-01	3.329E-01	3.528E-01	2.803E-01	-7.248E-02	2.756E-01	-6.723E-02	4.701E-03	-5.249E-03
3.850E-01	3.311E-01	3.506E-01	2.790E-01	-7.165E-02	2.744E-01	-6.652E-02	4.623E-03	-5.129E-03
3.870E-01	3.294E-01	3.485E-01	2.777E-01	-7.082E-02	2.731E-01	-6.581E-02	4.545E-03	-5.012E-03
3.889E-01	3.276E-01	3.463E-01	2.763E-01	-6.999E-02	2.719E-01	-6.510E-02	4.468E-03	-4.896E-03
3.909E-01	3.258E-01	3.442E-01	2.750E-01	-6.917E-02	2.706E-01	-6.438E-02	4.391E-03	-4.783E-03
3.929E-01	3.240E-01	3.420E-01	2.736E-01	-6.835E-02	2.693E-01	-6.368E-02	4.315E-03	-4.671E-03
3.949E-01	3.222E-01	3.398E-01	2.723E-01	-6.753E-02	2.680E-01	-6.297E-02	4.240E-03	-4.561E-03
3.969E-01	3.204E-01	3.376E-01	2.709E-01	-6.672E-02	2.667E-01	-6.226E-02	4.166E-03	-4.453E-03
3.989E-01	3.185E-01	3.354E-01	2.695E-01	-6.590E-02	2.654E-01	-6.156E-02	4.093E-03	-4.347E-03
4.008E-01	3.167E-01	3.332E-01	2.681E-01	-6.510E-02	2.641E-01	-6.085E-02	4.020E-03	-4.243E-03
4.028E-01	3.148E-01	3.310E-01	2.667E-01	-6.429E-02	2.627E-01	-6.015E-02	3.948E-03	-4.141E-03
4.048E-01	3.129E-01	3.287E-01	2.652E-01	-6.349E-02	2.613E-01	-5.945E-02	3.877E-03	-4.040E-03
4.068E-01	3.110E-01	3.265E-01	2.638E-01	-6.270E-02	2.600E-01	-5.876E-02	3.807E-03	-3.942E-03
4.088E-01	3.091E-01	3.242E-01	2.623E-01	-6.191E-02	2.586E-01	-5.806E-02	3.737E-03	-3.845E-03
4.108E-01	3.071E-01	3.220E-01	2.609E-01	-6.112E-02	2.572E-01	-5.737E-02	3.669E-03	-3.750E-03
4.127E-01	3.052E-01	3.197E-01	2.594E-01	-6.034E-02	2.558E-01	-5.668E-02	3.601E-03	-3.656E-03
4.147E-01	3.032E-01	3.174E-01	2.579E-01	-5.956E-02	2.543E-01	-5.599E-02	3.534E-03	-3.565E-03
4.167E-01	3.013E-01	3.152E-01	2.564E-01	-5.878E-02	2.529E-01	-5.531E-02	3.467E-03	-3.475E-03
4.187E-01	2.993E-01	3.129E-01	2.549E-01	-5.801E-02	2.515E-01	-5.462E-02	3.402E-03	-3.387E-03
4.207E-01	2.973E-01	3.106E-01	2.534E-01	-5.725E-02	2.500E-01	-5.395E-02	3.337E-03	-3.300E-03
4.227E-01	2.953E-01	3.083E-01	2.518E-01	-5.648E-02	2.486E-01	-5.327E-02	3.273E-03	-3.216E-03
4.246E-01	2.933E-01	3.060E-01	2.503E-01	-5.573E-02	2.471E-01	-5.260E-02	3.210E-03	-3.133E-03
4.266E-01	2.913E-01	3.037E-01	2.487E-01	-5.498E-02	2.456E-01	-5.193E-02	3.148E-03	-3.051E-03
4.286E-01	2.893E-01	3.014E-01	2.472E-01	-5.423E-02	2.441E-01	-5.126E-02	3.086E-03	-2.972E-03
4.306E-01	2.873E-01	2.991E-01	2.456E-01	-5.349E-02	2.426E-01	-5.059E-02	3.025E-03	-2.893E-03
4.326E-01	2.852E-01	2.968E-01	2.440E-01	-5.275E-02	2.411E-01	-4.993E-02	2.965E-03	-2.817E-03
4.346E-01	2.832E-01	2.945E-01	2.425E-01	-5.202E-02	2.396E-01	-4.928E-02	2.906E-03	-2.742E-03
4.366E-01	2.811E-01	2.922E-01	2.409E-01	-5.129E-02	2.380E-01	-4.862E-02	2.848E-03	-2.669E-03
4.385E-01	2.791E-01	2.899E-01	2.393E-01	-5.057E-02	2.365E-01	-4.797E-02	2.790E-03	-2.597E-03
4.405E-01	2.770E-01	2.875E-01	2.377E-01	-4.985E-02	2.349E-01	-4.733E-02	2.733E-03	-2.526E-03
4.425E-01	2.749E-01	2.852E-01	2.361E-01	-4.914E-02	2.334E-01	-4.668E-02	2.677E-03	-2.458E-03
4.445E-01	2.729E-01	2.829E-01	2.345E-01	-4.844E-02	2.318E-01	-4.605E-02	2.622E-03	-2.390E-03
4.465E-01	2.708E-01	2.806E-01	2.328E-01	-4.774E-02	2.303E-01	-4.541E-02	2.568E-03	-2.324E-03
4.485E-01	2.687E-01	2.783E-01	2.312E-01	-4.704E-02	2.287E-01	-4.478E-02	2.514E-03	-2.260E-03
4.504E-01	2.666E-01	2.759E-01	2.296E-01	-4.635E-02	2.271E-01	-4.415E-02	2.461E-03	-2.197E-03
4.524E-01	2.645E-01	2.736E-01	2.279E-01	-4.567E-02	2.255E-01	-4.353E-02	2.409E-03	-2.135E-03
4.544E-01	2.624E-01	2.713E-01	2.263E-01	-4.499E-02	2.239E-01	-4.291E-02	2.358E-03	-2.075E-03
4.564E-01	2.603E-01	2.690E-01	2.247E-01	-4.432E-02	2.223E-01	-4.230E-02	2.307E-03	-2.016E-03
4.584E-01	2.582E-01	2.667E-01	2.230E-01	-4.365E-02	2.207E-01	-4.169E-02	2.258E-03	-1.958E-03
4.604E-01	2.561E-01	2.643E-01	2.213E-01	-4.299E-02	2.191E-01	-4.109E-02	2.209E-03	-1.902E-03
4.623E-01	2.540E-01	2.620E-01	2.197E-01	-4.233E-02	2.175E-01	-4.048E-02	2.160E-03	-1.847E-03
4.643E-01	2.519E-01	2.597E-01	2.180E-01	-4.168E-02	2.159E-01	-3.989E-02	2.113E-03	-1.794E-03
4.663E-01	2.498E-01	2.574E-01	2.164E-01	-4.104E-02	2.143E-01	-3.930E-02	2.066E-03	-1.741E-03
4.683E-01	2.477E-01	2.551E-01	2.147E-01	-4.040E-02	2.127E-01	-3.871E-02	2.020E-03	-1.690E-03
4.703E-01	2.455E-01	2.528E-01	2.130E-01	-3.977E-02	2.110E-01	-3.813E-02	1.975E-03	-1.640E-03
4.723E-01	2.434E-01	2.505E-01	2.113E-01	-3.914E-02	2.094E-01	-3.755E-02	1.931E-03	-1.591E-03
4.742E-01	2.413E-01	2.482E-01	2.097E-01	-3.852E-02	2.078E-01	-3.698E-02	1.887E-03	-1.544E-03
4.762E-01	2.392E-01	2.459E-01	2.080E-01	-3.790E-02	2.061E-01	-3.641E-02	1.844E-03	-1.497E-03
4.782E-01	2.371E-01	2.436E-01	2.063E-01	-3.729E-02	2.045E-01	-3.584E-02	1.801E-03	-1.452E-03
4.802E-01	2.350E-01	2.413E-01	2.046E-01	-3.669E-02	2.028E-01	-3.528E-02	1.760E-03	-1.408E-03
4.822E-01	2.328E-01	2.390E-01	2.029E-01	-3.609E-02	2.012E-01	-3.473E-02	1.719E-03	-1.365E-03
4.842E-01	2.307E-01	2.367E-01	2.012E-01	-3.550E-02	1.995E-01	-3.418E-02	1.679E-03	-1.323E-03
4.862E-01	2.286E-01	2.345E-01	1.995E-01	-3.492E-02	1.979E-01	-3.364E-02	1.639E-03	-1.282E-03
4.881E-01	2.265E-01	2.322E-01	1.978E-01	-3.434E-02	1.962E-01	-3.310E-02	1.600E-03	-1.242E-03
4.901E-01	2.244E-01	2.299E-01	1.961E-01	-3.377E-02	1.946E-01	-3.256E-02	1.562E-03	-1.203E-03
4.921E-01	2.223E-01	2.277E-01	1.945E-01	-3.320E-02	1.929E-01	-3.203E-02	1.525E-03	-1.166E-03
4.941E-01	2.202E-01	2.254E-01	1.928E-01	-3.264E-02	1.913E-01	-3.151E-02	1.488E-03	-1.129E-03
4.961E-01	2.181E-01	2.232E-01	1.911E-01	-3.208E-02	1.896E-01	-3.099E-02	1.452E-03	-1.093E-03
4.981E-01	2.160E-01	2.209E-01	1.894E-01	-3.153E-02	1.880E-01	-3.047E-02	1.417E-03	-1.058E-03
5.000E-01	2.139E-01	2.187E-01	1.877E-01	-3.099E-02	1.863E-01	-2.997E-02	1.382E-03	-1.024E-03
5.020E-01	2.118E-01	2.164E-01	1.860E-01	-3.045E-02	1.846E-01	-2.946E-02	1.348E-03	-9.907E-04
5.040E-01	2.097E-01	2.142E-01	1.843E-01	-2.992E-02	1.830E-01	-2.896E-02	1.314E-03	-9.585E-04
5.060E-01	2.076E-01	2.120E-01	1.826E-01	-2.940E-02	1.813E-01	-2.847E-02	1.281E-03	-9.271E-04
5.080E-01	2.055E-01	2.098E-01	1.809E-01	-2.888E-02	1.797E-01	-2.798E-02	1.249E-03	-8.967E-04
5.100E-01	2.034E-01	2.076E-01	1.792E-01	-2.836E-02	1.780E-01	-2.750E-02	1.218E-03	-8.670E-04
5.119E-01	2.014E-01	2.054E-01	1.776E-01	-2.786E-02	1.764E-01	-2.702E-02	1.187E-03	-8.382E-04
5.139E-01	1.993E-01	2.032E-01	1.759E-01	-2.735E-02	1.747E-01	-2.654E-02	1.156E-03	-8.101E-04
5.159E-01	1.972E-01	2.010E-01	1.742E-01	-2.686E-02	1.731E-01	-2.608E-02	1.126E-03	-7.829E-04
5.179E-01	1.952E-01	1.989E-01	1.725E-01	-2.637E-02	1.714E-01	-2.561E-02	1.097E-03	-7.564E-04
5.199E-01	1.931E-01	1.967E-01	1.708E-01	-2.589E-02	1.698E-01	-2.516E-02	1.069E-03	-7.307E-04
5.219E-01	1.911E-01	1.946E-01	1.692E-01	-2.541E-02	1.681E-01	-2.470E-02	1.041E-03	-7.057E-04
5.238E-01	1.890E-01	1.924E-01	1.675E-01	-2.494E-02	1.665E-01	-2.426E-02	1.013E-03	-6.815E-04
5.258E-01	1.870E-01	1.903E-01	1.658E-01	-2.447E-02	1.648E-01	-2.381E-02	9.863E-04	-6.579E-04
5.278E-01	1.850E-01	1.882E-01	1.642E-01	-2.401E-02	1.632E-01	-2.338E-02	9.599E-04	-6.351E-04
5.298E-01	1.830E-01	1.860E-01	1.625E-01	-2.356E-02	1.616E-01	-2.295E-02	9.342E-04	-6.129E-04
5.318E-01	1.809E-01	1.839E-01	1.608E-01	-2.311E-02	1.599E-01	-2.252E-02	9.089E-04	-5.913E-04
5.338E-01	1.789E-01	1.818E-01	1.592E-01	-2.267E-02	1.583E-01	-2.210E-02	8.842E-04	-5.704E-04
5.358E-01	1.769E-01	1.798E-01	1.575E-01	-2.223E-02	1.567E-01	-2.168E-02	8.601E-04	-5.501E-04
5.377E-01	1.749E-01	1.777E-01	1.559E-01	-2.180E-02	1.550E-01	-2.127E-02	8.364E-04	-5.305E-04
5.397E-01	1.730E-01	1.756E-01	1.542E-01	-2.138E-02	1.534E-01	-2.086E-02	8.133E-04	-5.114E-04
5.417E-01	1.710E-01	1.736E-01	1.526E-01	-2.096E-02	1.518E-01	-2.046E-02	7.906E-04	-4.929E-04
5.437E-01	1.690E-01	1.715E-01	1.510E-01	-2.054E-02	1.502E-01	-2.007E-02	7.685E-04	-4.750E-04
5.457E-01	1.671E-01	1.695E-01	1.493E-01	-2.014E-02	1.486E-01	-1.968E-02	7.469E-04	-4.577E-04
5.477E-01	1.651E-01	1.674E-01	1.477E-01	-1.973E-02	1.470E-01	-1.929E-02	7.257E-04	-4.409E-04
5.496E-01	1.632E-01	1.654E-01	1.461E-01	-1.934E-02	1.454E-01	-1.891E-02	7.050E-04	-4.246E-04
5.516E-01	1.612E-01	1.634E-01	1.445E-01	-1.895E-02	1.438E-01	-1.854E-02	6.848E-04	-4.088E-04
5.536E-01	1.593E-01	1.614E-01	1.429E-01	-1.856E-02	1.422E-01	-1.817E-02	6.651E-04	-3.935E-04
5.556E-01	1.574E-01	1.595E-01	1.413E-01	-1.818E-02	1.406E-01	-1.780E-02	6.458E-04	-3.788E-04
5.576E-01	1.555E-01	1.575E-01	1.397E-01	-1.781E-02	1.391E-01	-1.744E-02	6.269E-04	-3.644E-04
5.596E-01	1.536E-01	1.555E-01	1.381E-01	-1.744E-02	1.375E-01	-1.709E-02	6.085E-04	-3.506E-04
5.615E-01	1.517E-01	1.536E-01	1.365E-01	-1.707E-02	1.359E-01	-1.674E-02	5.905E-04	-3.372E-04
5.635E-01	1.498E-01	1.516E-01	1.349E-01	-1.672E-02	1.344E-01	-1.639E-02	5.730E-04	-3.243E-04
5.655E-01	1.480E-01	1.497E-01	1.334E-01	-1.636E-02	1.328E-01	-1.605E-02	5.559E-04	-3.117E-04
5.675E-01	1.461E-01	1.478E-01	1.318E-01	-1.601E-02	1.312E-01	-1.572E-02	5.392E-04	-2.996E-04
5.695E-01	1.443E-01	1.459E-01	1.302E-01	-1.567E-02	1.297E-01	-1.538E-02	5.229E-04	-2.879E-04
5.715E-01	1.424E-01	1.440E-01	1.287E-01	-1.534E-02	1.282E-01	-1.506E-02	5.069E-04	-2.766E-04
5.734E-01	1.406E-01	1.421E-01	1.271E-01	-1.500E-02	1.266E-01	-1.474E-02	4.914E-04	-2.657E-04
5.754E-01	1.388E-01	1.403E-01	1.256E-01	-1.468E-02	1.251E-01	-1.442E-02	4.763E-04	-2.552E-04
5.774E-01	1.370E-01	1.384E-01	1.241E-01	-1.436E-02	1.236E-01	-1.411E-02	4.615E-04	-2.450E-04
5.794E-01	1.352E-01	1.366E-01	1.225E-01	-1.404E-02	1.221E-01	-1.380E-02	4.472E-04	-2.351E-04
5.814E-01	1.334E-01	1.347E-01	1.210E-01	-1.373E-02	1.206E-01	-1.350E-02	4.331E-04	-2.256E-04
5.834E-01	1.317E-01	1.329E-01	1.195E-01	-1.342E-02	1.191E-01	-1.321E-02	4.195E-04	-2.165E-04
5.854E-01	1.299E-01	1.311E-01	1.180E-01	-1.312E-02	1.176E-01	-1.291E-02	4.062E-04	-2.076E-04
5.873E-01	1.282E-01	1.293E-01	1.165E-01	-1.283E-02	1.161E-01	-1.263E-02	3.932E-04	-1.991E-04
5.893E-01	1.264E-01	1.276E-01	1.150E-01	-1.253E-02	1.146E-01	-1.234E-02	3.806E-04	-1.909E-04
5.913E-01	1.247E-01	1.258E-01	1.135E-01	-1.225E-02	1.132E-01	-1.206E-02	3.683E-04	-1.830E-04
5.933E-01	1.230E-01	1.240E-01	1.121E-01	-1.197E-02	1.117E-01	-1.179E-02	3.563E-04	-1.753E-04
5.953E-01	1.213E-01	1.223E-01	1.106E-01	-1.169E-02	1.103E-01	-1.152E-02	3.447E-04	-1.679E-04
5.973E-01	1.196E-01	1.206E-01	1.092E-01	-1.142E-02	1.088E-01	-1.126E-02	3.333E-04	-1.609E-04
5.992E-01	1.179E-01	1.189E-01	1.077E-01	-1.115E-02	1.074E-01	-1.099E-02	3.223E-04	-1.540E-04
6.012E-01	1.162E-01	1.172E-01	1.063E-01	-1.089E-02	1.060E-01	-1.074E-02	3.116E-04	-1.474E-04
6.032E-01	1.146E-01	1.155E-01	1.049E-01	-1.063E-02	1.046E-01	-1.049E-02	3.011E-04	-1.411E-04
6.052E-01	1.130E-01	1.138E-01	1.034E-01	-1.037E-02	1.031E-01	-1.024E-02	2.910E-04	-1.350E-04
6.072E-01	1.113E-01	1.121E-01	1.020E-01	-1.012E-02	1.017E-01	-9.995E-03	2.811E-04	-1.291E-04
6.092E-01	1.097E-01	1.105E-01	1.006E-01	-9.879E-03	1.003E-01	-9.756E-03	2.715E-04	-1.235E-04
6.111E-01	1.081E-01	1.089E-01	9.923E-02	-9.639E-03	9.897E-02	-9.521E-03	2.622E-04	-1.181E-04
6.131E-01	1.065E-01	1.072E-01	9.784E-02	-9.403E-03	9.759E-02	-9.290E-03	2.531E-04	-1.128E-04
6.151E-01	1.049E-01	1.056E-01	9.647E-02	-9.171E-03	9.622E-02	-9.063E-03	2.443E-04	-1.078E-04
6.171E-01	1.034E-01	1.040E-01	9.510E-02	-8.944E-03	9.487E-02	-8.841E-03	2.358E-04	-1.030E-04
6.191E-01	1.018E-01	1.025E-01	9.375E-02	-8.721E-03	9.352E-02	-8.622E-03	2.275E-04	-9.838E-05
6.211E-01	1.003E-01	1.009E-01	9.240E-02	-8.502E-03	9.218E-02	-8.408E-03	2.194E-04	-9.393E-05
6.230E-01	9.875E-02	9.935E-02	9.106E-02	-8.287E-03	9.085E-02	-8.197E-03	2.116E-04	-8.966E-05
6.250E-01	9.723E-02	9.781E-02	8.974E-02	-8.076E-03	8.953E-02	-7.990E-03	2.040E-04	-8.555E-05
6.270E-01	9.573E-02	9.629E-02	8.842E-02	-7.869E-03	8.822E-02	-7.788E-03	1.967E-04	-8.162E-05
6.290E-01	9.424E-02	9.478E-02	8.711E-02	-7.667E-03	8.692E-02	-7.589E-03	1.895E-04	-7.784E-05
6.310E-01	9.277E-02	9.328E-02	8.581E-02	-7.468E-03	8.563E-02	-7.393E-03	1.826E-04	-7.421E-05
6.330E-01	9.130E-02	9.180E-02	8.452E-02	-7.273E-03	8.435E-02	-7.202E-03	1.759E-04	-7.074E-05
6.349E-01	8.985E-02	9.033E-02	8.324E-02	-7.082E-03	8.307E-02	-7.014E-03	1.694E-04	-6.741E-05
6.369E-01	8.842E-02	8.887E-02	8.198E-02	-6.895E-03	8.181E-02	-6.830E-03	1.631E-04	-6.421E-05
6.389E-01	8.699E-02	8.743E-02	8.072E-02	-6.711E-03	8.056E-02	-6.650E-03	1.570E-04	-6.115E-05
6.409E-01	8.558E-02	8.600E-02	7.947E-02	-6.531E-03	7.932E-02	-6.473E-03	1.510E-04	-5.822E-05
6.429E-01	8.418E-02	8.458E-02	7.823E-02	-6.355E-03	7.808E-02	-6.300E-03	1.453E-04	-5.542E-05
6.449E-01	8.280E-02	8.318E-02	7.700E-02	-6.183E-03	7.686E-02	-6.130E-03	1.398E-04	-5.273E-05
6.469E-01	8.143E-02	8.180E-02	7.578E-02	-6.014E-03	7.565E-02	-5.964E-03	1.344E-04	-5.016E-05
6.488E-01	8.007E-02	8.042E-02	7.457E-02	-5.849E-03	7.445E-02	-5.801E-03	1.292E-04	-4.769E-05
6.508E-01	7.872E-02	7.906E-02	7.338E-02	-5.687E-03	7.325E-02	-5.641E-03	1.242E-04	-4.534E-05
6.528E-01	7.739E-02	7.772E-02	7.219E-02	-5.528E-03	7.207E-02	-5.485E-03	1.193E-04	-4.309E-05
6.548E-01	7.607E-02	7.639E-02	7.101E-02	-5.373E-03	7.090E-02	-5.332E-03	1.146E-04	-4.094E-05
6.568E-01	7.477E-02	7.507E-02	6.985E-02	-5.222E-03	6.974E-02	-5.183E-03	1.100E-04	-3.888E-05
6.588E-01	7.348E-02	7.376E-02	6.869E-02	-5.073E-03	6.858E-02	-5.036E-03	1.056E-04	-3.691E-05
6.607E-01	7.220E-02	7.247E-02	6.754E-02	-4.928E-03	6.744E-02	-4.893E-03	1.014E-04	-3.504E-05
6.627E-01	7.094E-02	7.120E-02	6.641E-02	-4.786E-03	6.631E-02	-4.753E-03	9.728E-05	-3.324E-05
6.647E-01	6.968E-02	6.993E-02	6.529E-02	-4.647E-03	6.519E-02	-4.616E-03	9.331E-05	-3.153E-05
6.667E-01	6.844E-02	6.868E-02	6.417E-02	-4.512E-03	6.408E-02	-4.482E-03	8.948E-05	-2.990E-05
6.687E-01	6.722E-02	6.745E-02	6.307E-02	-4.379E-03	6.298E-02	-4.351E-03	8.579E-05	-2.834E-05
6.707E-01	6.601E-02	6.623E-02	6.198E-02	-4.249E-03	6.189E-02	-4.223E-03	8.222E-05	-2.686E-05
6.726E-01	6.481E-02	6.502E-02	6.090E-02	-4.123E-03	6.082E-02	-4.097E-03	7.878E-05	-2.544E-05
6.746E-01	6.362E-02	6.382E-02	5.982E-02	-3.999E-03	5.975E-02	-3.975E-03	7.546E-05	-2.409E-05
6.766E-01	6.245E-02	6.264E-02	5.876E-02	-3.878E-03	5.869E-02	-3.856E-03	7.226E-05	-2.281E-05
6.786E-01	6.129E-02	6.147E-02	5.771E-02	-3.760E-03	5.765E-02	-3.739E-03	6.917E-05	-2.158E-05
